Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-04-28,20.42172622680664,,26.791444778442383,16.153921127319336,46.46358108520508,19.11480712890625,36.75346755981445,,15.870990753173828,61.44579315185547,34.04908752441406
2015-04-29,20.4096622467041,,26.999780654907227,16.147293090820312,46.2328987121582,19.022293090820312,36.42324447631836,,15.803877830505371,60.88492965698242,33.81818389892578
2015-04-30,20.28094482421875,,26.91513442993164,16.021142959594727,45.82923126220703,18.757972717285156,36.303157806396484,,15.620197296142578,60.03102493286133,33.44074630737305
2015-05-01,20.614803314208984,,26.97699546813965,16.160568237304688,46.405914306640625,18.987049102783203,36.63338851928711,,15.708502769470215,60.84307861328125,33.90255355834961
2015-05-04,20.55848503112793,,26.908641815185547,16.31991958618164,46.48005294799805,19.004671096801758,36.68592834472656,,15.82507038116455,61.22813415527344,33.973594665527344
2015-05-05,20.32518768310547,,26.576589584350586,16.173845291137695,45.85395812988281,18.709518432617188,36.39323043823242,,15.471835136413574,60.45800018310547,33.61835479736328
2015-05-06,20.329214096069336,,26.472412109375,16.094175338745117,45.82923126220703,18.55092430114746,36.505802154541016,,15.387055397033691,60.223594665527344,33.48069381713867
2015-05-07,20.41770362854004,,26.185951232910156,16.207046508789062,46.06813430786133,18.687490463256836,36.59585952758789,,15.443571090698242,60.50819396972656,33.65388870239258
2015-05-08,20.743515014648438,,26.615652084350586,16.439420700073242,46.61186599731445,18.95621681213379,36.90357971191406,,15.553079605102539,61.48765563964844,34.01356506347656
2015-05-11,20.64698028564453,,26.11432456970215,16.37966537475586,46.57066345214844,18.859296798706055,36.75346755981445,,15.447107315063477,61.52114486694336,33.86258316040039
2015-05-12,20.42977523803711,,26.234773635864258,16.31991958618164,46.52124786376953,18.757972717285156,36.67091369628906,,15.429441452026367,61.127689361572266,33.80042266845703
2015-05-13,20.4056396484375,,26.16641616821289,16.326555252075195,46.62008285522461,18.837270736694336,36.65591049194336,,15.27755069732666,61.19466018676758,33.5872802734375
2015-05-14,20.61882209777832,,26.15665054321289,16.472625732421875,47.08967971801758,19.141237258911133,37.218807220458984,,15.454167366027832,62.040157318115234,33.738250732421875
2015-05-15,20.71938705444336,,26.26081657409668,16.39958953857422,47.048492431640625,19.079561233520508,37.33888626098633,,15.655519485473633,62.165748596191406,34.00910186767578
2015-05-18,20.626869201660156,,26.28360939025879,16.49254608154297,47.13911056518555,19.172075271606445,37.218807220458984,,15.715572357177734,62.53406524658203,34.13788986206055
2015-05-19,20.526308059692383,,25.90924072265625,16.585498809814453,47.007293701171875,19.12361717224121,37.121238708496094,,15.750887870788574,62.82706832885742,34.12901306152344
2015-05-20,20.51424217224121,,25.958070755004883,16.539020538330078,46.83428955078125,19.13683319091797,37.03868103027344,,15.775618553161621,62.910770416259766,34.08904266357422
2015-05-21,20.586647033691406,,26.202228546142578,16.499181747436523,47.08967971801758,19.220537185668945,37.121238708496094,,15.768550872802734,62.91914749145508,34.22224426269531
2015-05-22,20.56251335144043,,26.107812881469727,16.505821228027344,46.87547302246094,19.207319259643555,36.963623046875,,15.743827819824219,62.76847457885742,34.1645393371582
2015-05-26,20.305078506469727,,25.69438362121582,16.31991958618164,46.36471939086914,18.929779052734375,36.67091369628906,,15.64492416381836,62.132259368896484,33.9202995300293
2015-05-27,20.43781852722168,,25.648815155029297,16.499181747436523,46.661285400390625,19.286609649658203,36.90357971191406,,15.708502769470215,62.8521842956543,34.173423767089844
2015-05-28,20.4901123046875,,25.547897338867188,16.47926902770996,46.43885803222656,19.246967315673828,36.851043701171875,,15.743827819824219,62.89405059814453,34.11569595336914
2015-05-29,20.357364654541016,,25.518598556518555,16.333194732666016,45.977508544921875,19.105998992919922,36.618385314941406,,15.719103813171387,62.73500442504883,33.88034439086914
2015-06-01,20.365413665771484,,25.453500747680664,16.34647560119629,46.1834716796875,19.15885353088379,36.618385314941406,,15.740291595458984,62.98609924316406,33.97803497314453
2015-06-02,20.42977523803711,,25.629283905029297,16.373029708862305,46.27409744262695,19.11921501159668,36.52080535888672,,15.53188419342041,62.57593536376953,34.053531646728516
2015-06-03,20.44988250732422,,25.453500747680664,16.5124568939209,46.5047607421875,19.15885353088379,36.498291015625,,15.302287101745605,62.693111419677734,34.319950103759766
2015-06-04,20.208541870117188,,25.108427047729492,16.366395950317383,45.98575973510742,18.982641220092773,36.2356071472168,,15.281086921691895,62.257808685302734,34.07572937011719
2015-06-05,20.11602020263672,,25.28421974182129,16.45934295654297,46.01872253417969,18.920969009399414,35.71773910522461,,15.090336799621582,62.23270797729492,33.97803497314453
2015-06-08,20.043624877929688,,25.140975952148438,16.359758377075195,45.68095016479492,18.709518432617188,35.70273208618164,,15.002030372619629,61.9229621887207,33.738250732421875
2015-06-09,20.05569076538086,,25.137725830078125,16.39958953857422,45.67270278930664,18.66546630859375,35.87535858154297,,14.966703414916992,61.90620803833008,33.702720642089844
2015-06-10,20.26485252380371,,25.446985244750977,16.631975173950195,46.125816345214844,18.95621681213379,36.22809600830078,,15.040887832641602,62.66801071166992,34.04908752441406
2015-06-11,20.31312370300293,,25.333044052124023,16.69837188720703,46.389427185058594,18.96502685546875,36.21308517456055,,15.160983085632324,63.094974517822266,34.1645393371582
2015-06-12,20.192453384399414,,25.049821853637695,16.625333786010742,46.11757278442383,18.797616958618164,36.070491790771484,,15.026752471923828,62.31642150878906,34.00910186767578
2015-06-15,20.067760467529297,,24.991239547729492,16.552297592163086,45.730369567871094,18.683088302612305,35.80781173706055,,15.002030372619629,62.391761779785156,33.84926986694336
2015-06-16,20.17234230041504,,25.186555862426758,16.645248413085938,45.77156448364258,18.806428909301758,36.19808578491211,,15.072677612304688,62.70149612426758,34.053531646728516
2015-06-17,20.256807327270508,,25.124711990356445,16.625333786010742,45.89513397216797,18.81524658203125,36.39323043823242,,15.199837684631348,62.7601203918457,34.20893096923828
2015-06-18,20.425748825073242,,25.108427047729492,16.77804183959961,46.356483459472656,18.982641220092773,36.79851150512695,,15.401185035705566,63.6474609375,34.621891021728516
2015-06-19,20.288766860961914,,24.875436782836914,16.497962951660156,46.13129425048828,18.82466697692871,36.74715805053711,,15.252544403076172,63.5978889465332,34.50027847290039
2015-06-22,20.365541458129883,,25.180185317993164,16.751367568969727,46.41276931762695,18.97954750061035,36.89063262939453,,15.231157302856445,64.09351348876953,34.69182205200195
2015-06-23,20.308969497680664,,25.262115478515625,16.784711837768555,46.2968635559082,18.99281883239746,36.732051849365234,,15.024415016174316,64.21952819824219,34.829917907714844
2015-06-24,20.05036163330078,,25.104829788208008,16.644672393798828,45.86635971069336,18.904321670532227,36.56590270996094,,14.906785011291504,63.572723388671875,34.58937454223633
2015-06-25,20.034198760986328,,24.84922218322754,16.544641494750977,45.510345458984375,18.860063552856445,36.497955322265625,,14.806981086730957,63.92549514770508,34.562644958496094
2015-06-26,19.957427978515625,,24.931150436401367,16.597986221313477,45.59314727783203,18.70075798034668,36.573463439941406,,14.896096229553223,63.833126068115234,34.700748443603516
2015-06-29,19.49273109436035,,24.459259033203125,16.197885513305664,44.73210906982422,18.3024959564209,36.00707244873047,,14.817676544189453,62.27065658569336,33.91674041748047
2015-06-30,19.5533390045166,,24.629671096801758,16.25790023803711,44.75693893432617,18.320201873779297,35.94666290283203,,14.77846908569336,62.48909378051758,34.068199157714844
2015-07-01,19.662445068359375,,24.31507682800293,16.50463104248047,44.98048400878906,18.44409942626953,36.40733337402344,,14.867579460144043,63.161109924316406,34.45574188232422
2015-07-02,19.601837158203125,,24.423213958740234,16.43128204345703,44.89767837524414,18.47065544128418,36.377113342285156,,15.05292797088623,62.86707305908203,34.388912200927734
2015-07-06,19.440204620361328,,24.10207176208496,16.36460304260254,44.72383499145508,18.395423889160156,36.3469123840332,,15.113529205322266,62.84187316894531,34.322105407714844
2015-07-07,19.375553131103516,,24.32163429260254,16.39793586730957,45.08811569213867,18.421977996826172,37.09453582763672,,15.487805366516113,63.14427947998047,34.62055206298828
2015-07-08,18.951271057128906,,23.830081939697266,16.111190795898438,44.276763916015625,18.12106704711914,36.6791877746582,,15.405818939208984,62.0606689453125,33.96128845214844
2015-07-09,19.007841110229492,,23.95132827758789,16.237892150878906,44.3843994140625,18.05026626586914,36.70940399169922,,15.234731674194336,62.39667510986328,34.10382843017578
2015-07-10,19.274532318115234,,24.08241081237793,16.43128204345703,44.848018646240234,18.33789825439453,37.13985061645508,,15.316709518432617,63.236690521240234,34.59828567504883
2015-07-13,19.484651565551758,,24.25281524658203,16.63133430480957,45.34477615356445,18.616682052612305,37.48724365234375,,15.323836326599121,63.77432632446289,35.09718704223633
2015-07-14,19.59375,,24.42649269104004,16.671350479125977,45.468955993652344,18.687488555908203,37.54763412475586,,15.30245304107666,64.41272735595703,35.1417350769043
2015-07-15,19.440204620361328,,23.997215270996094,16.81138801574707,45.27853775024414,18.69191551208496,37.44948196411133,,15.377304077148438,64.49668884277344,35.10609817504883
2015-07-16,19.391714096069336,,24.029979705810547,16.978097915649414,45.48552322387695,18.930875778198242,37.834617614746094,,15.605430603027344,64.79914855957031,35.31991958618164
2015-07-17,19.258371353149414,,23.73832893371582,16.931421279907227,45.468955993652344,19.222929000854492,37.81196594238281,,15.452152252197266,64.65631866455078,35.25754928588867
2015-07-20,19.096736907958984,,23.42374610900879,16.9514217376709,45.47724151611328,19.3247127532959,37.879913330078125,,15.373744010925293,64.8663101196289,35.275367736816406
2015-07-21,18.979549407958984,,23.433568954467773,16.931421279907227,44.988765716552734,19.196386337280273,37.789310455322266,,15.234731674194336,64.5807113647461,35.163997650146484
2015-07-22,18.898738861083984,,23.243511199951172,17.058120727539062,44.79005813598633,18.88661766052246,37.872371673583984,,15.30245304107666,64.72354125976562,35.33327102661133
2015-07-23,18.62395668029785,,23.223838806152344,16.911415100097656,44.37611770629883,18.84679412841797,37.72888946533203,,15.074318885803223,64.48831939697266,35.12390899658203
2015-07-24,18.21584701538086,,22.778175354003906,16.751367568969727,43.79657745361328,18.745014190673828,37.51743698120117,,15.088581085205078,62.87550354003906,35.12390899658203
2015-07-27,18.013805389404297,,22.450481414794922,16.63133430480957,43.581321716308594,18.57685661315918,37.494781494140625,,15.281059265136719,62.816688537597656,34.86110305786133
2015-07-28,18.389602661132812,,23.092763900756836,16.698017120361328,44.42577362060547,18.745014190673828,37.91769027709961,,15.352351188659668,63.950706481933594,35.132835388183594
2015-07-29,18.522947311401367,,23.407350540161133,16.864727020263672,44.97220993041992,18.868915557861328,38.04606628417969,,15.409385681152344,64.05992126464844,35.49365234375
2015-07-30,18.61588478088379,,23.243511199951172,16.864727020263672,44.930809020996094,18.904321670532227,37.91769027709961,,15.523446083068848,63.9675178527832,35.622825622558594
2015-07-31,18.567399978637695,,22.735580444335938,16.81138801574707,44.8894157409668,18.842370986938477,37.99320983886719,,15.680288314819336,64.33710479736328,35.73419189453125
2015-08-03,18.421924591064453,,22.257144927978516,16.7913761138916,44.67415237426758,18.740591049194336,38.04606628417969,,15.7622709274292,64.28673553466797,35.613922119140625
2015-08-04,18.502748489379883,,22.181777954101562,16.76470184326172,44.649322509765625,18.629962921142578,38.04606628417969,,15.509186744689941,64.25312805175781,35.7653694152832
2015-08-05,18.595680236816406,,22.014644622802734,16.831390380859375,44.89767837524414,18.811391830444336,38.37834930419922,,15.54840087890625,64.79072570800781,35.377838134765625
2015-08-06,18.53102684020996,,22.365280151367188,16.771377563476562,44.66588592529297,18.625534057617188,38.09138488769531,,15.630385398864746,63.37948989868164,34.8967399597168
2015-08-07,18.272418975830078,,21.965492248535156,16.804716110229492,44.45062255859375,18.638809204101562,37.879913330078125,,15.82286548614502,63.27031707763672,34.87000274658203
2015-08-10,18.720943450927734,,22.666763305664062,16.96476173400879,45.31993103027344,18.930875778198242,38.02341842651367,,15.758705139160156,63.78269958496094,35.1506462097168
2015-08-11,18.373443603515625,,22.70935821533203,16.81138801574707,44.765228271484375,18.647661209106445,37.887481689453125,,15.837125778198242,63.24509048461914,34.834373474121094
2015-08-12,18.442134857177734,,23.12226104736328,16.658008575439453,44.77350997924805,18.731739044189453,37.91013717651367,,16.118722915649414,63.28712463378906,34.682918548583984
2015-08-13,18.389602661132812,,22.771617889404297,16.718027114868164,44.740386962890625,18.678630828857422,37.75910568237305,,16.122283935546875,63.14427947998047,34.88337707519531
2015-08-14,18.474462509155273,,22.722469329833984,16.838058471679688,45.021888732910156,18.771562576293945,37.879913330078125,,16.243480682373047,63.320709228515625,34.90565490722656
2015-08-17,18.57952117919922,,22.771617889404297,16.871410369873047,45.245426177978516,18.877765655517578,37.91769027709961,,16.321901321411133,63.95914840698242,35.239742279052734
2015-08-18,18.458290100097656,,22.686429977416992,16.858060836791992,45.162620544433594,18.78041648864746,37.72888946533203,,16.282690048217773,63.8667106628418,35.270912170410156
2015-08-19,18.232019424438477,,22.060518264770508,16.704689025878906,44.740386962890625,18.65650749206543,37.381500244140625,,16.35040855407715,63.6063117980957,35.20854949951172
2015-08-20,17.8885440826416,,21.562429428100586,16.351255416870117,43.81313705444336,18.20071792602539,37.04167938232422,,16.254173278808594,62.12786865234375,34.21964645385742
2015-08-21,17.45213508605957,,20.8087215423584,15.764421463012695,42.604373931884766,17.50596809387207,36.02974319458008,,16.05812644958496,60.22939682006836,33.123836517333984
2015-08-24,16.72075653076172,,19.69127655029297,15.090899467468262,41.08930969238281,16.81563949584961,34.776123046875,,15.455728530883789,57.667362213134766,31.800838470458984
2015-08-25,16.45810317993164,,19.406187057495117,14.89084529876709,40.551151275634766,16.68288230895996,34.511810302734375,,14.981640815734863,57.08774185180664,31.671661376953125
2015-08-26,16.90259552001953,,20.07468032836914,15.451004981994629,41.81785583496094,17.523670196533203,35.53131103515625,,15.248973846435547,59.49859619140625,32.87437438964844
2015-08-27,17.516794204711914,,21.06760025024414,15.831107139587402,42.82791519165039,17.930782318115234,36.052398681640625,,15.42721176147461,60.65782928466797,33.64501953125
2015-08-28,17.617809295654297,,21.546043395996094,15.757755279541016,42.8444709777832,17.9661865234375,35.97687530517578,,15.380865097045898,60.31343460083008,33.65837097167969
2015-08-31,17.520832061767578,,21.768875122070312,15.624384880065918,42.463619232177734,17.802452087402344,35.7276611328125,,15.134908676147461,59.21300506591797,33.40000915527344
2015-09-01,16.98744773864746,,21.00206184387207,15.117575645446777,41.337677001953125,17.231599807739258,34.9951286315918,,14.724991798400879,57.658973693847656,32.55366134643555
2015-09-02,17.229894638061523,,21.195402145385742,15.324299812316895,42.256656646728516,17.64757537841797,35.470890045166016,,14.735689163208008,58.843387603759766,33.239646911621094
2015-09-03,17.3349609375,,21.254398345947266,15.410991668701172,42.28148651123047,17.660844802856445,35.712547302246094,,14.803418159484863,58.42338180541992,33.253021240234375
2015-09-04,16.991491317749023,,20.903751373291016,15.10424518585205,41.69368362426758,17.39090919494629,35.13106918334961,,14.600236892700195,57.69255447387695,32.896644592285156
