fill_date,gap_size_pct,gap_direction,filled,minutes_to_fill,year,gap_bucket
2025-10-16,0.2481,gap_up,True,,2025,[0.2%-0.4%)
2025-10-20,0.441,gap_up,False,,2025,[0.4%-0.6%)
2025-10-24,0.6997,gap_up,False,,2025,[0.6%-1.0%)
2025-10-27,0.8092,gap_up,False,,2025,[0.6%-1.0%)
2025-10-28,0.2641,gap_up,True,,2025,[0.2%-0.4%)
2025-10-29,0.2416,gap_up,True,,2025,[0.2%-0.4%)
2025-10-30,0.5077,gap_down,False,,2025,[0.4%-0.6%)
2025-10-31,0.7664,gap_up,True,,2025,[0.6%-1.0%)
2025-11-03,0.5293,gap_up,True,,2025,[0.4%-0.6%)
2025-11-04,1.058,gap_down,False,,2025,[1.0%+]
2025-11-07,0.358,gap_down,True,,2025,[0.2%-0.4%)
2025-11-10,0.9345,gap_up,False,,2025,[0.6%-1.0%)
2025-11-11,0.2187,gap_down,True,,2025,[0.2%-0.4%)
2025-11-12,0.2621,gap_up,True,,2025,[0.2%-0.4%)
2025-11-13,0.4214,gap_down,False,,2025,[0.4%-0.6%)
2025-11-14,0.991,gap_down,True,,2025,[0.6%-1.0%)
2025-11-17,0.3319,gap_down,True,,2025,[0.2%-0.4%)
2025-11-18,0.5363,gap_down,False,,2025,[0.4%-0.6%)
2025-11-20,1.5514,gap_up,True,,2025,[1.0%+]
2025-11-21,0.3862,gap_up,True,,2025,[0.2%-0.4%)
2025-11-24,0.5554,gap_up,False,,2025,[0.4%-0.6%)
2025-11-26,0.3867,gap_up,False,,2025,[0.2%-0.4%)
2025-12-01,0.6702,gap_down,False,,2025,[0.6%-1.0%)
2025-12-02,0.2425,gap_up,True,,2025,[0.2%-0.4%)
2025-12-04,0.2062,gap_up,True,,2025,[0.2%-0.4%)
2025-12-11,0.3534,gap_down,True,,2025,[0.2%-0.4%)
2025-12-15,0.5838,gap_up,True,,2025,[0.4%-0.6%)
2025-12-16,0.2204,gap_down,True,,2025,[0.2%-0.4%)
2025-12-18,0.9234,gap_up,False,,2025,[0.6%-1.0%)
2025-12-22,0.4922,gap_up,True,,2025,[0.4%-0.6%)
2025-12-29,0.4013,gap_down,False,,2025,[0.4%-0.6%)
